Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
130,30.4298921,-111.8172351,45.61152035,25.47777135,1.010008848,8.668435742,12.81036325,2840.855101,0.241272942,0.475543046,0.342507351,0.426384695,1.658778701,1.809914257,0.279987549,0.342381766,Healthy
131,26.69644013,-79.36059204,20.41217355,24.54252892,3.447591035,6.032963186,16.91870499,919.7353456,0.780588186,0.126085056,0.496783272,0.388949044,2.03347607,3.673037749,0.028801371,0.266659658,Healthy
132,18.88431242,-95.28869854,6.197714398,25.04354654,2.961022417,5.632679744,34.03395436,1436.519332,0.612485877,0.374334834,0.120006095,0.147633997,1.181327923,1.729905324,0.414830672,0.98486594,Unhealthy
133,14.79461469,-124.3267649,58.17678995,28.11589423,6.956511266,1.896217422,24.2847805,2046.782828,0.971195664,0.262803715,0.31385306,0.165368173,1.185434644,3.453829707,0.433543103,0.91113577,Unhealthy
134,23.50460686,-114.5871759,55.1029641,17.23911105,6.703404398,1.144253408,3.486763195,570.33178,0.379869603,0.137935785,0.232859088,0.341044725,0.78388636,2.64783872,0.467174133,0.028992745,Sub-Healthy
135,47.71638816,-82.17188654,73.33859413,7.6078965,6.341152444,9.673166698,0.811305403,1510.682923,0.684646006,0.389420386,0.024528717,0.283783056,0.785125744,3.615198037,0.704824165,0.770728615,Unhealthy
136,22.92811728,-124.6708398,89.57451504,19.26994102,1.146190989,4.392875506,4.604948079,2241.763214,0.072900365,0.278350029,0.012162968,0.085303638,1.369179354,4.98021101,0.308843809,0.110334774,Healthy
137,30.75162487,-70.41551602,12.54362554,22.80068182,7.55900249,6.428917559,18.47244212,2613.880118,0.402284873,0.332182041,0.064018146,0.158415305,2.407138695,4.751267861,0.315280513,0.027485195,Healthy
138,38.12075836,-95.33974311,74.49216658,22.66168701,3.911773712,1.717435659,41.99368127,1916.151897,0.964179485,0.164836029,0.326300412,0.450491722,2.019927919,1.017127031,0.060552256,0.273695516,Healthy
139,24.5451841,-96.35893959,22.80413469,16.60057268,6.985503901,7.148028572,28.68311165,2040.255194,0.543591066,0.243230606,0.285745729,0.345646346,0.756461401,4.541755057,0.686821216,0.269345879,Unhealthy
140,48.87128331,-88.53145507,86.52682005,3.916844141,6.009205857,9.393100378,36.08216549,466.2220705,0.295000708,0.310590354,0.278947633,0.493057287,2.630591312,1.265963181,0.567826091,0.819318762,Unhealthy
141,48.4978918,-72.27233239,82.81103382,12.39116228,4.084578329,6.180987277,20.98685675,2842.751842,0.129068253,0.205430853,0.020769097,0.384671202,2.003419067,4.812186345,0.349425113,0.710667246,Unhealthy
142,20.07129183,-105.6533554,56.37540672,27.78146504,2.211186404,2.135037901,16.27497374,484.4648247,0.706493057,0.103194407,0.237304983,0.471277344,2.902138942,2.127302716,0.705188979,0.981609427,Unhealthy
143,29.88994024,-82.53886932,72.47306587,18.36456947,1.849770079,6.235493747,4.878016772,2346.551518,0.648407483,0.481012044,0.462688295,0.112013344,2.175463669,2.528139322,0.537357749,0.7115129,Unhealthy
144,22.03513239,-90.39876252,34.86326075,17.07329441,8.483664998,7.897124918,39.416986,867.9673332,0.380199326,0.258176432,0.201807975,0.386885013,0.937937159,1.366552821,0.469244946,0.418255553,Sub-Healthy
145,21.39361978,-111.3080211,49.7609504,9.527898403,9.265577879,4.657748829,35.24220131,2807.420117,0.951431938,0.368290583,0.314336623,0.015007672,1.684458406,1.449091033,0.511324544,0.698927661,Sub-Healthy
146,11.47547789,-68.49590096,83.05550528,12.31656976,6.848092421,8.918539731,7.565314392,2187.882664,0.031980785,0.208468361,0.391010244,0.337026211,2.121243994,3.906962261,0.636348125,0.999459067,Unhealthy
147,34.38257336,-74.18017849,48.63019373,27.0696905,1.930907034,6.83814658,23.05172537,2286.059768,0.310686613,0.180790223,0.393043013,0.237294728,0.570661753,4.777328943,0.660002605,0.710141883,Unhealthy
148,30.10716093,-83.90837157,38.99083521,20.66096533,4.618244952,9.093240265,21.93186636,735.2716019,0.921858791,0.206546328,0.262043641,0.176646236,0.53727566,3.44299398,0.288957819,0.761681356,Unhealthy
149,12.05915005,-70.45927896,51.95018249,24.04683675,7.560452801,6.611547801,28.12911987,1384.815932,0.327726084,0.207552339,0.429686213,0.431890154,0.823507501,3.863400062,0.140743363,0.938365015,Unhealthy
150,21.14585857,-69.28940593,83.68367898,14.72167185,8.018387956,2.181591748,42.57841023,1891.658264,0.259730306,0.274369157,0.198732156,0.427862508,1.129161088,4.047878978,0.156634181,0.113651261,Sub-Healthy
151,46.33063544,-80.41459163,36.8447645,19.64692214,2.063967601,3.7872254,26.08971488,2332.923493,0.538878206,0.274017586,0.444903141,0.016039344,1.573872809,2.051257098,0.639390886,0.704784293,Unhealthy
152,19.58247563,-71.40906701,21.50735135,8.954741045,1.00027647,2.816154534,24.30977701,401.4821901,0.825563732,0.251091139,0.123912447,0.306705036,1.718601184,1.180918524,0.872873286,0.850805958,Unhealthy
153,15.79579488,-81.17699768,72.64133193,21.75290325,7.409233413,9.179438479,2.264531982,2890.859418,0.112115293,0.071718964,0.143707121,0.187076951,0.845069022,1.007490976,0.409496278,0.9543786,Unhealthy
154,29.57811041,-82.39014598,83.46793021,13.97283734,4.209365584,7.843600606,2.830836421,2681.639945,0.943590503,0.250557362,0.031294709,0.210752196,2.183478948,2.402597132,0.16952016,0.21096929,Sub-Healthy
155,49.42601816,-86.69720352,14.56056046,14.39127441,3.290331985,7.08758532,8.43060561,884.0109124,0.797122152,0.088706431,0.398813009,0.416860166,1.990345154,1.965856913,0.756602498,0.503929008,Unhealthy
156,19.68221086,-77.30983523,27.78804071,20.18102509,1.116077228,3.708696877,1.461184726,2486.004705,0.189437753,0.067437214,0.211442342,0.158370687,1.236160247,1.2492709,0.832489474,0.680554848,Unhealthy
157,36.8854219,-118.8976426,18.48733903,28.2158574,5.862694661,2.656402948,33.4508803,1603.139377,0.714887882,0.46665963,0.118412724,0.471809161,0.534149709,1.71811317,0.880582443,0.24746773,Unhealthy
158,40.46478461,-68.33904686,38.0544341,3.792177705,8.660356619,7.808059792,32.54986368,1439.238797,0.391109135,0.304450257,0.119736187,0.093918744,0.694119788,1.497995593,0.606831429,0.600472863,Unhealthy
159,19.50550176,-68.97095306,47.783343,25.09281065,9.618684816,5.267421513,6.122530549,1011.858907,0.408271731,0.331447579,0.451192971,0.3330476,1.479236939,4.659513522,0.860728559,0.257578782,Unhealthy
160,39.12865394,-127.9526902,76.13850201,10.18672709,6.091704556,3.032105969,37.62355054,1784.808901,0.785457192,0.203887867,0.417788717,0.337692008,0.884935878,1.561068854,0.015414958,0.333457021,Sub-Healthy
161,24.71132531,-72.19282746,66.85902056,14.42974473,5.63015195,6.549597803,6.965371568,2216.678441,0.96315696,0.454945541,0.278997788,0.129836605,1.442049015,3.150593856,0.107235802,0.441518697,Sub-Healthy
162,35.29223322,-120.9791093,63.98821391,2.613573206,1.765507469,1.363004669,13.55290141,1291.705424,0.135389314,0.320775592,0.309974846,0.165751551,2.070456511,3.37242382,0.092576067,0.529190099,Sub-Healthy
163,35.34118843,-106.5416802,38.47561993,10.42929018,5.939855214,3.935532287,11.20396046,1924.73566,0.426423935,0.385739085,0.239791157,0.418225254,1.86809357,3.173957831,0.712604684,0.449365872,Unhealthy
164,31.43098736,-77.95442206,84.93751754,16.07367479,4.419811711,5.217012951,16.75381944,2128.007471,0.486132192,0.187438422,0.198874939,0.382093601,1.077939708,1.396225737,0.069581784,0.49319552,Healthy
165,13.6115908,-118.7468073,49.7722809,3.572930166,6.464217528,2.331625007,11.45986947,2162.253269,0.382548699,0.480205881,0.458161056,0.167902461,1.359556228,2.275193447,0.496364372,0.298588756,Sub-Healthy
166,43.41209982,-72.74230831,98.01496911,15.75068042,4.498537131,9.861890298,22.00279169,250.7016846,0.369557232,0.411128339,0.067178288,0.269308491,2.035077996,1.20508133,0.472706899,0.158965094,Sub-Healthy
167,22.8312026,-71.75060754,65.24350314,27.95909761,3.162692111,2.881876281,18.33335466,2593.268636,0.061745981,0.427704489,0.212131161,0.035531747,2.65213757,2.582679656,0.310703524,0.047349977,Healthy
168,17.46074042,-94.47725864,16.99515045,4.951010107,1.854687477,2.17317817,44.39562709,1428.934613,0.688683234,0.090236162,0.175558144,0.108329212,2.383033597,1.754395725,0.87040517,0.195978722,Unhealthy
169,11.63100566,-129.552989,69.2368684,23.40434039,3.834266001,2.831813865,2.516685756,861.0066369,0.441852273,0.139126788,0.251584607,0.245481177,1.883500067,3.246530133,0.170433202,0.581943642,Sub-Healthy
170,33.63571773,-109.9073307,35.88488147,13.47078949,1.869803509,7.921550198,6.398161937,801.1170717,0.202845865,0.146385167,0.231527778,0.047556999,1.405732496,3.771233575,0.352462784,0.786115448,Unhealthy
171,37.10257447,-86.81511571,70.20108369,20.34486401,2.592072557,4.829550933,2.377165226,1500.740927,0.817873167,0.139100066,0.261850318,0.422449516,1.412628194,3.128479441,0.7741715,0.169247597,Unhealthy
172,10.66351316,-61.31696754,11.61590908,9.286624744,9.886025427,6.088743458,28.16285377,2671.811464,0.804535141,0.42842704,0.074259894,0.360413074,2.698543276,2.736946786,0.030422314,0.108555358,Very Healthy
173,30.48372233,-85.77305311,21.61373653,6.465783351,4.996932012,1.189082413,2.452917484,1197.207987,0.491527712,0.020782974,0.259005043,0.472098667,0.59810894,2.549333683,0.6729504,0.749290361,Unhealthy
174,19.05983101,-111.8137493,86.2950396,6.4929532,5.786845899,1.309881777,37.63978818,2274.204666,0.305466155,0.042669495,0.124997313,0.348266118,2.969956611,4.366767072,0.816397726,0.305158331,Unhealthy
175,35.80691162,-85.61960078,26.58205792,3.973774478,8.862566759,5.012429948,23.03723838,380.7743199,0.641711799,0.140587861,0.096244018,0.470498679,2.160938527,1.87747226,0.932267839,0.951499439,Unhealthy
176,16.97465716,-92.20102342,84.5189069,7.198107737,9.960120104,8.349897189,23.71534311,1480.564436,0.295270614,0.103937122,0.037092938,0.279483715,2.202844248,3.936873358,0.87629664,0.714317971,Unhealthy
177,37.63750952,-75.41082234,31.5312284,20.59814278,6.244430044,8.967149908,25.27175285,2975.889807,0.243647851,0.119770509,0.382513017,0.302108212,0.594994593,4.029929299,0.319384117,0.326756047,Healthy
178,25.46941385,-122.5113553,66.07378146,26.68733713,8.312264389,1.780359108,7.686616784,2334.269628,0.733209507,0.399981879,0.216583751,0.488600672,2.013823187,2.676800029,0.586364141,0.289542748,Sub-Healthy
179,47.46919955,-76.72804682,70.94430448,24.7955192,3.942469219,5.845267919,8.89606364,710.5326165,0.049921987,0.283747664,0.315188623,0.322853928,1.71194515,2.189202397,0.077293493,0.523698386,Sub-Healthy
180,15.50083777,-92.11133949,53.70220155,21.18376068,3.751695617,9.219067177,14.34677953,1554.180274,0.103820786,0.007856477,0.365158705,0.020239352,0.764447267,2.882165944,0.257870004,0.079144668,Healthy
181,23.64265404,-62.59055973,34.00451429,5.092092176,4.624333489,4.49175479,26.70733871,777.5118146,0.016720292,0.217514769,0.341261749,0.363282374,1.194805027,1.372855704,0.094222379,0.117676513,Sub-Healthy
182,14.53894085,-106.0689484,25.20121576,10.0972485,7.052565364,8.466092483,9.455299917,1287.726689,0.161413755,0.206903039,0.237897856,0.453207003,2.725786141,1.183720129,0.31518729,0.175857881,Sub-Healthy
183,46.98774473,-85.71646748,8.152988683,10.67459251,7.139725203,2.20326089,5.234927721,2362.243669,0.078300109,0.061402908,0.197009772,0.398812224,1.87497104,1.446412798,0.875187213,0.774723593,Unhealthy
184,45.09357414,-64.75803261,33.87490812,8.998794499,3.837154912,9.418550407,43.65525989,2336.551964,0.995844344,0.339690185,0.191100155,0.29399747,1.533541438,1.748580126,0.34716684,0.513857359,Sub-Healthy
185,20.31766511,-122.824319,67.0504651,16.42015847,2.198889317,7.762809858,0.989181666,761.4910959,0.29592187,0.352538108,0.321824154,0.337295239,0.68170539,3.016707281,0.561898103,0.010567123,Sub-Healthy
186,36.39936184,-64.39400589,94.13895775,16.99550682,6.691566308,9.472009535,36.12138324,2774.447623,0.157775333,0.361842143,0.249923206,0.495144936,2.285303819,4.396546545,0.433380848,0.673516527,Sub-Healthy
187,42.68888801,-81.84799944,87.76442581,11.9928073,2.15493276,7.089555102,35.46158173,1818.44773,0.248586295,0.365593118,0.425320463,0.049877734,2.257127058,1.942569328,0.458916524,0.423690179,Sub-Healthy
188,32.20803246,-125.2514059,77.77615377,11.90609644,6.206432574,4.270635388,13.37463512,1201.780444,0.936764316,0.005026149,0.437977482,0.33528619,2.035109017,4.740648043,0.969572052,0.510852365,Unhealthy
189,31.18602313,-108.9325503,79.90249761,25.19955674,7.240799153,9.443630553,6.10319772,1555.613184,0.524958621,0.477190798,0.089427387,0.145281859,1.775656616,4.819631636,0.296154468,0.214116243,Healthy
190,19.67409164,-80.42795379,68.17356583,24.10019975,7.305503468,3.480100987,6.553289102,1854.706635,0.371169915,0.40803334,0.072435658,0.321844746,1.584461006,4.835618419,0.62732447,0.551782228,Unhealthy
191,13.72411071,-125.2854579,29.72725147,10.61828329,7.781248996,3.989552699,31.38442278,1723.682542,0.874657543,0.45247094,0.317048458,0.30577367,1.983177732,4.350250939,0.42006267,0.97915324,Unhealthy
192,45.88863032,-89.24806779,91.18352792,27.58607643,8.855734794,7.307275762,28.9262966,1510.574603,0.401040368,0.012743431,0.154106745,0.080961132,1.083488629,2.455300163,0.061146181,0.073444691,Healthy
193,46.01672229,-105.788186,68.71956963,28.67882048,5.499630928,7.887846696,35.22355534,1564.305132,0.341658484,0.467260104,0.014192506,0.10733959,2.85314766,1.290735644,0.489330832,0.2839174,Sub-Healthy
194,35.32405829,-86.53591376,58.24185994,11.14879118,7.572242706,9.364631355,42.18665276,611.5945402,0.215209697,0.405845322,0.444878121,0.312706641,1.971986323,3.275274927,0.813343329,0.242997593,Unhealthy
195,23.56119164,-126.7980576,15.54399958,11.92389857,6.572554618,2.843221682,31.13673135,2456.925422,0.384018856,0.419423476,0.11731588,0.068473824,1.277981111,3.234725776,0.098752969,0.248549311,Sub-Healthy
196,23.96838298,-68.99242357,47.47027666,16.1577563,2.679759458,8.181982317,7.013319145,1671.104928,0.323517512,0.051177255,0.464993923,0.136264533,1.624199627,4.399903068,0.069591847,0.378706358,Healthy
197,39.03822715,-61.85577216,48.73403576,28.35138275,1.231206804,7.646914481,10.95491775,480.1315989,0.68053092,0.370695124,0.360130053,0.418446546,2.514211972,4.983964204,0.15363152,0.818109785,Unhealthy
198,45.8844104,-62.17855013,87.1335429,26.53694413,3.560872471,1.574151006,37.89871789,2321.855595,0.296686878,0.480158761,0.382513478,0.166910295,0.904040152,3.032629226,0.764400111,0.91285869,Unhealthy
199,45.48345697,-77.52437178,56.93158092,4.871902952,4.987303357,4.485008271,9.418773413,2804.087537,0.581427749,0.340880934,0.10472344,0.246589777,1.232089056,2.380816124,0.723995384,0.202215087,Unhealthy
200,41.19502183,-120.8939632,41.13805215,12.99646081,6.5539535,3.544889114,3.263504263,2847.190008,0.075233243,0.287427895,0.120926241,0.470864466,2.198770057,1.743606846,0.565017769,0.542949938,Sub-Healthy
201,35.68126585,-76.92157628,97.79603121,17.49439331,8.649633975,3.740413819,31.64760243,1170.151424,0.199376265,0.47308669,0.263027538,0.117438799,1.288723016,1.019199299,0.468226404,0.636898972,Sub-Healthy
202,13.3655986,-128.2789158,15.51845637,16.08770923,2.76621145,9.846521916,18.113686,492.9989333,0.413331219,0.224253875,0.090189427,0.197864879,2.481254205,3.03645477,0.888325815,0.521827474,Unhealthy
203,16.46514856,-128.4513514,45.14210069,7.428165902,2.129948109,6.784996721,41.40180236,1603.358917,0.937579761,0.301650315,0.156188688,0.305196599,0.826133718,3.222074667,0.766697824,0.434076394,Unhealthy
204,45.94216754,-107.3472847,8.992344141,26.04686959,9.671319527,7.45908542,29.2614782,426.5667651,0.383479466,0.240787455,0.164123927,0.37889277,2.406715426,4.299753919,0.811942251,0.191975506,Unhealthy
205,34.25716239,-95.79497667,75.29089147,20.95434192,1.972401034,9.789558736,4.068854001,2808.563514,0.66743338,0.46675888,0.084016817,0.451318426,0.670879287,3.018307872,0.813262301,0.488219359,Unhealthy
206,10.36788206,-76.07148075,92.21727246,25.4614345,5.306419631,4.394816042,42.65354553,632.3809193,0.26253635,0.04266194,0.106565503,0.458159129,0.531481532,4.665873395,0.642717155,0.401214828,Unhealthy
207,14.05886171,-82.16932364,31.60354631,26.04539982,6.270073559,8.216561516,11.63507686,833.0209939,0.13576324,0.253054252,0.395333162,0.389436837,2.745558797,3.512333906,0.458014624,0.795563363,Unhealthy
208,36.54007076,-98.78681055,86.5424593,22.9539639,5.872369788,4.91077867,15.17456207,1279.245928,0.067951234,0.345041458,0.087761948,0.118023764,1.953348042,4.361344953,0.864677753,0.763604359,Unhealthy
209,10.20246335,-110.8461334,32.76073189,14.29789683,1.774289413,8.825803046,18.10171862,1211.176959,0.312359364,0.396993737,0.019086409,0.017280618,1.379567243,1.593206939,0.926007418,0.133998681,Unhealthy
210,16.43232206,-60.20128499,91.52316536,19.09530914,1.513242226,2.625917872,2.305093338,2404.522388,0.166084417,0.29359423,0.316530697,0.194968096,1.081486592,4.421344521,0.023806043,0.088519053,Healthy
211,31.94935157,-100.1673088,76.62638084,6.490231371,1.949350847,9.529175594,22.343194,1423.31878,0.182270344,0.454914283,0.488111644,0.075066681,2.042214458,3.700575418,0.051554873,0.908153943,Unhealthy
212,37.67580791,-98.4029083,81.4661438,20.86207169,6.270289155,2.968945376,5.549332098,595.227954,0.763151715,0.471285766,0.168950838,0.356641885,1.772505459,1.68093213,0.958743297,0.535508389,Unhealthy
213,36.07845038,-118.5463325,6.710622782,7.019091161,5.899103989,3.935984563,18.0436647,874.9086969,0.02567969,0.036838015,0.063734573,0.33225964,2.978994439,1.759054233,0.277160614,0.857800937,Unhealthy
214,18.97077238,-74.36333159,96.46698392,21.43058853,3.103667128,7.805730107,15.78194046,1576.428817,0.562232024,0.204173417,0.287341726,0.026765963,2.958039967,4.706002476,0.87336944,0.058151121,Unhealthy
215,38.48716885,-81.4422442,74.03374425,8.428748501,6.739967277,4.543796274,34.77780375,527.6163605,0.385666767,0.016612216,0.453645334,0.419113921,2.087561415,1.128861442,0.388795119,0.526515617,Sub-Healthy
216,19.4899635,-114.5461271,33.95135406,5.291436404,8.380607519,6.473902391,36.14267302,1873.801459,0.5114845,0.168061245,0.393110581,0.128127917,1.607176265,2.850139773,0.119100058,0.539426515,Sub-Healthy
217,23.01598793,-124.2333268,83.79249316,6.627965724,1.374210639,5.00116151,6.903579708,1740.667189,0.567201935,0.270749768,0.313145355,0.218952402,1.727852423,2.25390116,0.0804432,0.860702033,Unhealthy
218,39.8596562,-82.36504885,31.74451385,2.055779786,5.483169492,7.681329434,16.49480343,2172.636718,0.320234018,0.455843491,0.160952966,0.335627199,2.206197666,3.66030976,0.156507899,0.097609998,Very Healthy
